Occurrence_Date,Occurrence_Time,Accident_Location,Weather,Road_Type_Main,Road_Type_Sub,Accident_Location_Type_Main,Accident_Location_Type_Sub,Cause_Judgment_Main,Cause_Judgment_Sub,Longitude,Latitude
20240822.0,130800.0,新北市汐止區新台五路2段前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.662345,25.065799
20240822.0,130800.0,新北市汐止區新台五路2段前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.662345,25.065799
20240823.0,20453.0,臺中市龍井區國道3號 187公里500.0公尺處南側向路肩,晴,單路部分,直路,路段,路肩、路緣,駕駛者,超速駕駛,120.523158,24.156494
20240823.0,20453.0,臺中市龍井區國道3號 187公里500.0公尺處南側向路肩,晴,單路部分,直路,路段,路肩、路緣,駕駛者,超速駕駛,120.523158,24.156494
20240823.0,20453.0,臺中市龍井區國道3號 187公里500.0公尺處南側向路肩,晴,單路部分,直路,路段,路肩、路緣,駕駛者,超速駕駛,120.523158,24.156494
20240823.0,21000.0,屏東縣長治鄉水源路〈整樹加油站〉前,晴,單路部分,直路,路段,快車道,駕駛者,超速駕駛,120.561111,22.698056
20240823.0,21000.0,屏東縣長治鄉水源路〈整樹加油站〉前,晴,單路部分,直路,路段,快車道,駕駛者,超速駕駛,120.561111,22.698056
20240823.0,74838.0,臺南市中西區民權路2段口 / 臺南市中西區永福路2段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.201743,22.995416
20240823.0,74838.0,臺南市中西區民權路2段口 / 臺南市中西區永福路2段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.201743,22.995416
20240823.0,104900.0,基隆市安樂區基金一路前0.0公尺,晴,單路部分,彎曲路及附近,路段,機車優先道,駕駛者,恍神、緊張、心不在焉分心駕駛,121.722746,25.136411
20240823.0,104900.0,基隆市安樂區基金一路前0.0公尺,晴,單路部分,彎曲路及附近,路段,機車優先道,駕駛者,恍神、緊張、心不在焉分心駕駛,121.722746,25.136411
20240823.0,165500.0,臺東縣成功鎮台11線 125公里500.0公尺處,晴,交岔路,三岔路,路段,路肩、路緣,其他,其他不當駕車行為,121.344379,23.059007
20240823.0,165500.0,臺東縣成功鎮台11線 125公里500.0公尺處,晴,交岔路,三岔路,路段,路肩、路緣,其他,其他不當駕車行為,121.344379,23.059007
20240823.0,165500.0,臺東縣成功鎮台11線 125公里500.0公尺處,晴,交岔路,三岔路,路段,路肩、路緣,其他,其他不當駕車行為,121.344379,23.059007
20240823.0,165500.0,臺東縣成功鎮台11線 125公里500.0公尺處,晴,交岔路,三岔路,路段,路肩、路緣,其他,其他不當駕車行為,121.344379,23.059007
20240823.0,181000.0,臺中市清水區臨江里臨港路六段前0.0公尺,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.556549,24.295093
20240823.0,181000.0,臺中市清水區臨江里臨港路六段前0.0公尺,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.556549,24.295093
20240823.0,181000.0,臺中市清水區臨江里臨港路六段前0.0公尺,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.556549,24.295093
20240823.0,181000.0,臺中市清水區臨江里臨港路六段前0.0公尺,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.556549,24.295093
20240823.0,181000.0,臺中市清水區臨江里臨港路六段前0.0公尺,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.556549,24.295093
20240823.0,181000.0,臺中市清水區臨江里臨港路六段前0.0公尺,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.556549,24.295093
20240823.0,185017.0,澎湖縣西嶼鄉縣道203線28.4公里處岔路口(大池段),晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，少線道未讓多線道先行,119.514895,23.614079
20240823.0,185017.0,澎湖縣西嶼鄉縣道203線28.4公里處岔路口(大池段),晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，少線道未讓多線道先行,119.514895,23.614079
20240823.0,185017.0,澎湖縣西嶼鄉縣道203線28.4公里處岔路口(大池段),晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，少線道未讓多線道先行,119.514895,23.614079
20240823.0,185017.0,澎湖縣西嶼鄉縣道203線28.4公里處岔路口(大池段),晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，少線道未讓多線道先行,119.514895,23.614079
20240824.0,5700.0,彰化縣北斗鎮大新路22號,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,超速駕駛,120.572333,23.851432
20240824.0,5700.0,彰化縣北斗鎮大新路22號,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,超速駕駛,120.572333,23.851432
20240824.0,54600.0,彰化縣二林鎮萬合里金城巷2號,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.411794,23.922377
20240824.0,54600.0,彰化縣二林鎮萬合里金城巷2號,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.411794,23.922377
20240824.0,165200.0,臺南市歸仁區歸仁大道與歸仁一路口,陰,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,右轉彎未依規定,120.285914,22.925051
20240824.0,165200.0,臺南市歸仁區歸仁大道與歸仁一路口,陰,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,右轉彎未依規定,120.285914,22.925051
20240824.0,202500.0,新北市中和區莒光路 / 新北市中和區民享街,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈左轉(或迴轉),121.472424,25.003192
20240824.0,202500.0,新北市中和區莒光路 / 新北市中和區民享街,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈左轉(或迴轉),121.472424,25.003192
20240824.0,202500.0,新北市中和區莒光路 / 新北市中和區民享街,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈左轉(或迴轉),121.472424,25.003192
20240825.0,73200.0,新竹縣竹北市光明六路口 / 新竹縣竹北市縣政五街,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全距離,121.01309,24.825497
20240825.0,73200.0,新竹縣竹北市光明六路口 / 新竹縣竹北市縣政五街,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全距離,121.01309,24.825497
20240825.0,73200.0,新竹縣竹北市光明六路口 / 新竹縣竹北市縣政五街,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全距離,121.01309,24.825497
20240825.0,73200.0,新竹縣竹北市光明六路口 / 新竹縣竹北市縣政五街,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全距離,121.01309,24.825497
20240825.0,120600.0,屏東縣萬丹鄉上村村南北路2段637號,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.466843,22.605117
20240825.0,120600.0,屏東縣萬丹鄉上村村南北路2段637號,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.466843,22.605117
20240825.0,132900.0,高雄市甲仙區台29省道33K號前0.0公尺,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,未依規定減速,120.59658,23.09604
20240825.0,132900.0,高雄市甲仙區台29省道33K號前0.0公尺,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,未依規定減速,120.59658,23.09604
20240826.0,52800.0,彰化縣芬園鄉彰南路4段823號前0.0公尺附近,陰,交岔路,四岔路,交叉路口,交叉口附近,無(非車輛駕駛人因素),尚未發現肇事因素,120.624265,24.027182
20240826.0,52800.0,彰化縣芬園鄉彰南路4段823號前0.0公尺附近,陰,交岔路,四岔路,交叉路口,交叉口附近,無(非車輛駕駛人因素),尚未發現肇事因素,120.624265,24.027182
20240826.0,63000.0,基隆市信義區東明路177號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,121.759349,25.127511
20240826.0,63000.0,基隆市信義區東明路177號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,121.759349,25.127511
20240826.0,104500.0,苗栗縣苗栗市福安里中華路與經國路四段口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,左轉彎未依規定,120.824401,24.59362
20240826.0,104500.0,苗栗縣苗栗市福安里中華路與經國路四段口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,左轉彎未依規定,120.824401,24.59362
20240826.0,104500.0,苗栗縣苗栗市福安里中華路與經國路四段口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,左轉彎未依規定,120.824401,24.59362
20240826.0,110838.0,南投縣埔里鎮水頭里中正路66-10號口,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),非駕駛者,未依標誌或標線穿越道路,120.983571,23.938194
20240826.0,110838.0,南投縣埔里鎮水頭里中正路66-10號口,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),非駕駛者,未依標誌或標線穿越道路,120.983571,23.938194
20240826.0,134959.0,雲林縣北港鎮草湖里產業道路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.312789,23.607238
20240826.0,134959.0,雲林縣北港鎮草湖里產業道路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.312789,23.607238
20240826.0,144000.0,彰化縣芳苑鄉三成村上城路路上段口 / 彰化縣芳苑鄉三成村上城路路上段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.339275,23.889402
20240826.0,144000.0,彰化縣芳苑鄉三成村上城路路上段口 / 彰化縣芳苑鄉三成村上城路路上段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.339275,23.889402
20240826.0,145400.0,雲林縣水林鄉雲153鄉道與雲154鄉道口,晴,交岔路,三岔路,交叉路口,交叉路口內,無(車輛駕駛者因素),尚未發現肇事因素,120.236414,23.551389
20240826.0,145400.0,雲林縣水林鄉雲153鄉道與雲154鄉道口,晴,交岔路,三岔路,交叉路口,交叉路口內,無(車輛駕駛者因素),尚未發現肇事因素,120.236414,23.551389
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,63500.0,新北市中和區莒光路 / 新北市中和區莒光路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.472293,25.002333
20240827.0,74500.0,臺南市安南區長和路四段口 / 臺南市安南區鎮安路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.200724,23.066679
20240827.0,74500.0,臺南市安南區長和路四段口 / 臺南市安南區鎮安路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.200724,23.066679
20240827.0,134300.0,新竹市東區中央路與大同路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.968176,24.805307
20240827.0,134300.0,新竹市東區中央路與大同路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.968176,24.805307
20240827.0,152200.0,嘉義縣朴子市德家里台19線88.8公里處,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,超速駕駛,120.246865,23.421699
20240827.0,152200.0,嘉義縣朴子市德家里台19線88.8公里處,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,超速駕駛,120.246865,23.421699
20240827.0,170809.0,桃園市大溪區仁和路二段口 / 桃園市大溪區永昌路口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,逆向行駛,121.265201,24.903715
20240827.0,170809.0,桃園市大溪區仁和路二段口 / 桃園市大溪區永昌路口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,逆向行駛,121.265201,24.903715
20240828.0,104500.0,彰化縣大城鄉上山村魚寮路與魚寮路102巷路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,120.333581,23.871917
20240828.0,104500.0,彰化縣大城鄉上山村魚寮路與魚寮路102巷路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,120.333581,23.871917
20240828.0,165315.0,南投縣南投市東閔路內力橋下,晴,單路部分,橋樑,路段,一般車道(未劃分快慢車道),其他,因光線、視線遮蔽致生事故,120.685414,23.937741
20240828.0,165315.0,南投縣南投市東閔路內力橋下,晴,單路部分,橋樑,路段,一般車道(未劃分快慢車道),其他,因光線、視線遮蔽致生事故,120.685414,23.937741
20240828.0,214540.0,桃園市中壢區自強一路口 / 桃園市中壢區自強二路口,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,121.244396,24.969621
20240828.0,214540.0,桃園市中壢區自強一路口 / 桃園市中壢區自強二路口,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,121.244396,24.969621
20240829.0,101133.0,宜蘭縣宜蘭市國榮路附近 / 宜蘭縣宜蘭市健康路3段口,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.749368,24.752926
